onset	duration	trial_type
0.0	5	ENI2
5.0	5	ENI2
10.0	5	ENI2
15.0	5	ENI2
20.0	5	ENI1
25.0	5	ENI2
30.0	5	LavT
35.0	5	Lav
40.0	5	ENI2
45.0	5	ENI2
50.0	5	ENI2
55.0	5	ENI2
60.0	5	ENI2
65.0	5	ENI2
70.0	5	ENI1
75.0	5	ENI2
80.0	5	LavT
85.0	5	Lav
90.0	5	ENI2
95.0	5	ENI2
100.0	5	ENI2
105.0	5	ENI2
110.0	5	ENI2
115.0	5	ENI1
120.0	5	ENI2
125.0	5	LavT
130.0	5	Lav
135.0	5	ENI2
140.0	5	ENI2
145.0	5	ENI2
150.0	5	ENI2
155.0	5	ENI1
160.0	5	ENI2
165.0	5	LavT
170.0	5	Lav
175.0	5	ENI2
180.0	5	ENI2
185.0	5	ENI2
190.0	5	ENI2
195.0	5	ENI1
200.0	5	ENI2
205.0	5	LavT
210.0	5	Lav
215.0	5	ENI2
220.0	5	ENI2
225.0	5	ENI2
230.0	5	ENI2
235.0	5	ENI2
240.0	5	ENI1
245.0	5	ENI2
250.0	5	LavT
255.0	5	Lav
260.0	5	ENI2
265.0	5	ENI2
270.0	5	ENI2
275.0	5	ENI2
280.0	5	ENI1
285.0	5	ENI2
290.0	5	LavT
295.0	5	Lav
300.0	5	ENI2
305.0	5	ENI2
310.0	5	ENI2
315.0	5	ENI2
320.0	5	ENI2
325.0	5	ENI2
330.0	5	ENI1
335.0	5	ENI2
340.0	5	LavT
345.0	5	Lav
350.0	5	ENI2
355.0	5	ENI2
360.0	5	ENI2
365.0	5	ENI2
370.0	5	ENI1
375.0	5	ENI2
380.0	5	LavT
385.0	5	Lav
